measurement_timestamp,autopower12,autopower11,autopower_total
2024-09-30 02:30:00+00:00,205.11426507363157,159.19344722222223,364.3077122958538
2024-09-30 03:00:00+00:00,205.1862267296471,159.28638232842457,364.47260905807167
2024-09-30 03:30:00+00:00,205.29966379549876,159.33608502361767,364.63574881911643
2024-09-30 04:00:00+00:00,205.18133333333336,159.23636111111114,364.41769444444446
2024-09-30 04:30:00+00:00,205.21032231175326,159.24443734370658,364.45475965545984
2024-09-30 05:00:00+00:00,205.21775215337595,159.3178632953598,364.53561544873577
2024-09-30 05:30:00+00:00,205.26922222222223,159.35293692692414,364.62215914914634
2024-09-30 06:00:00+00:00,205.5886496248958,159.73354166666667,365.3221912915625
2024-09-30 06:30:00+00:00,205.63651014170603,159.71398166157263,365.35049180327866
2024-09-30 07:00:00+00:00,205.818255070853,159.89368435676576,365.71193942761874
2024-09-30 07:30:00+00:00,205.84076666666667,159.81917477076965,365.6599414374363
2024-09-30 08:00:00+00:00,205.88543484301195,160.01338888888887,365.89882373190085
2024-09-30 08:30:00+00:00,205.85923034176162,160.06507085301473,365.9243011947764
2024-09-30 09:00:00+00:00,205.89783273131425,159.9626035009725,365.86043623228676
2024-09-30 09:30:00+00:00,205.81476944444444,159.85130833333332,365.6660777777778
2024-09-30 10:00:00+00:00,205.69332036676855,159.86303695470966,365.55635732147823
2024-09-30 10:30:00+00:00,205.86366212836901,159.8917504862462,365.75541261461524
2024-09-30 11:00:00+00:00,205.88548055555555,159.92930258405113,365.8147831396067
2024-09-30 11:30:00+00:00,205.74299805501528,159.89577222222223,365.63877027723754
2024-09-30 12:00:00+00:00,205.9454737427063,160.02133648235622,365.96681022506255
2024-09-30 12:30:00+00:00,205.73866629619337,159.91896915809946,365.65763545429286
2024-09-30 13:00:00+00:00,205.84795555555556,159.94138333333333,365.7893388888889
2024-09-30 13:30:00+00:00,205.8702083912198,160.10890247290914,365.9791108641289
2024-09-30 14:00:00+00:00,205.76968046679633,159.8552931369825,365.6249736037788
2024-09-30 14:30:00+00:00,205.69612114476243,159.79159766601836,365.4877188107808
2024-09-30 15:00:00+00:00,205.65501666666665,159.69338333333334,365.34839999999997
2024-09-30 15:30:00+00:00,205.46580716865796,159.49426229508197,364.96006946373996
2024-09-30 16:00:00+00:00,205.62512364545705,159.56993331480967,365.1950569602667
2024-09-30 16:30:00+00:00,205.43430555555557,159.55629444444443,364.9906
2024-09-30 17:00:00+00:00,205.44417338149486,159.5114476243401,364.9556210058349
2024-09-30 17:30:00+00:00,205.4831703250903,159.52694915254236,365.01011947763266
2024-09-30 18:00:00+00:00,205.50807168657963,159.30525701583773,364.8133287024174
2024-09-30 18:30:00+00:00,205.39081388888889,159.44405555555556,364.83486944444445
2024-09-30 19:00:00+00:00,205.3786357321478,159.3612420116699,364.7398777438177
2024-09-30 19:30:00+00:00,205.29620450125034,159.4522311753265,364.74843567657683
2024-09-30 20:00:00+00:00,205.36715754376215,159.36862183939982,364.73577938316197
2024-09-30 20:30:00+00:00,205.31124444444447,159.48153333333332,364.7927777777778
2024-09-30 21:00:00+00:00,205.3449847179772,159.42108641289246,364.7660711308697
2024-09-30 21:30:00+00:00,205.32274798555153,159.2413642678522,364.5641122534037
2024-09-30 22:00:00+00:00,205.28289999999998,159.29975833333333,364.5826583333333
2024-09-30 22:30:00+00:00,205.31871631008613,159.33678243956655,364.6554987496527
2024-09-30 23:00:00+00:00,205.2597054737427,159.28331203111975,364.54301750486246
2024-09-30 23:30:00+00:00,205.2742178382884,159.21662128368993,364.4908391219783
2024-10-01 00:00:00+00:00,205.29641666666666,159.3077111111111,364.60412777777776
2024-10-01 00:30:00+00:00,205.19233398166156,159.20869408168934,364.4010280633509
2024-10-01 01:00:00+00:00,205.32657960544597,159.32014726312866,364.64672686857466
2024-10-01 01:30:00+00:00,205.1265111111111,159.52372777777776,364.6502388888889
2024-10-01 02:00:00+00:00,205.16031397610448,159.2208752431231,364.38118921922756
2024-10-01 02:30:00+00:00,205.14846624062238,159.23650180605722,364.3849680466796
2024-10-01 03:00:00+00:00,205.2326062795221,159.2418171714365,364.4744234509586
2024-10-01 03:30:00+00:00,205.1761611111111,159.2284138888889,364.404575
2024-10-01 04:00:00+00:00,205.22687968880243,159.30255904417893,364.52943873298136
2024-10-01 04:30:00+00:00,205.18262850791885,159.18338705195887,364.3660155598777
2024-10-01 05:00:00+00:00,205.26245068074465,159.39905,364.66150068074467
2024-10-01 05:30:00+00:00,205.39155555555556,159.4369936093359,364.82854916489146
2024-10-01 06:00:00+00:00,205.70401222561824,159.77333703806613,365.47734926368435
2024-10-01 06:30:00+00:00,205.69809391497637,159.73823839955543,365.4363323145318
2024-10-01 07:00:00+00:00,205.7993361111111,159.73651388888888,365.53585
2024-10-01 07:30:00+00:00,205.92430397332595,159.91402611836622,365.83833009169217
2024-10-01 08:00:00+00:00,205.99263684356765,160.10736315643234,366.1
2024-10-01 08:30:00+00:00,205.96576271186441,159.8769297026952,365.8426924145596
2024-10-01 09:00:00+00:00,205.86348055555555,159.955525,365.8190055555556
2024-10-01 09:30:00+00:00,205.8523395387608,159.97313142539596,365.82547096415675
2024-10-01 10:00:00+00:00,205.91307307585438,159.90441511530983,365.8174881911642
2024-10-01 10:30:00+00:00,205.89264444444444,159.94600833333334,365.8386527777778
2024-10-01 11:00:00+00:00,205.9977743817727,159.9002695193109,365.8980439010836
2024-10-01 11:30:00+00:00,205.9754820783551,160.0589330369547,366.0344151153098
2024-10-01 12:00:00+00:00,206.09815226451795,160.13031119755487,366.2284634620728
2024-10-01 12:30:00+00:00,205.97172777777777,160.06063333333333,366.0323611111111
2024-10-01 13:00:00+00:00,205.99621839399833,159.8729730480689,365.86919144206723
2024-10-01 13:30:00+00:00,205.9506807446513,160.06250069463738,366.0131814392887
2024-10-01 14:00:00+00:00,205.8637427063073,159.92009166666668,365.78383437297396
2024-10-01 14:30:00+00:00,205.79524166666667,159.77222006112808,365.56746172779475
2024-10-01 15:00:00+00:00,205.74514309530426,159.97546540705753,365.72060850236176
2024-10-01 15:30:00+00:00,205.55702973048068,159.74367602111698,365.30070575159766
2024-10-01 16:00:00+00:00,205.44735,159.59482500000001,365.04217500000004
2024-10-01 16:30:00+00:00,205.49882189497083,159.4441511530981,364.9429730480689
2024-10-01 17:00:00+00:00,205.54435954431787,159.5346012781328,365.07896082245065
2024-10-01 17:30:00+00:00,205.47548763545427,159.43092777777778,364.906415413232
2024-10-01 18:00:00+00:00,205.39015833333332,159.38804112253405,364.77819945586737
2024-10-01 18:30:00+00:00,205.4085607113087,159.51064740205612,364.9192081133648
2024-10-01 19:00:00+00:00,205.4346151708808,159.54487079744374,364.9794859683245
2024-10-01 19:30:00+00:00,205.54826388888887,159.57932222222223,365.1275861111111
2024-10-01 20:00:00+00:00,205.33050013892748,159.4331786607391,364.76367879966654
2024-10-01 20:30:00+00:00,205.3912336760211,159.49947763267576,364.89071130869684
2024-10-01 21:00:00+00:00,205.41373437065852,159.4332111111111,364.8469454817696
2024-10-01 21:30:00+00:00,205.4071888888889,159.44285079188663,364.8500396807755
2024-10-01 22:00:00+00:00,205.38263962211724,159.3874993053626,364.7701389274798
2024-10-01 22:30:00+00:00,205.3222311753265,159.22560989163657,364.5478410669631
2024-10-01 23:00:00+00:00,205.3510361111111,159.302425,364.65346111111114
2024-10-01 23:30:00+00:00,205.2129924979161,159.2741261461517,364.4871186440678
2024-10-02 00:00:00+00:00,205.36599611003058,159.32727702139485,364.6932731314254
2024-10-02 00:30:00+00:00,205.20951931091972,159.18466796332316,364.3941872742429
2024-10-02 01:00:00+00:00,205.3111888888889,159.171025,364.48221388888885
2024-10-02 01:30:00+00:00,205.23198666296193,159.23519033064738,364.4671769936093
2024-10-02 02:00:00+00:00,205.19222283967767,159.2185718255071,364.41079466518477
2024-10-02 02:30:00+00:00,205.30150319533203,159.2719361111111,364.5734393064431
2024-10-02 03:00:00+00:00,205.1460277777778,159.2872992497916,364.43332702756936
2024-10-02 03:30:00+00:00,205.2230869686024,159.23235898860796,364.4554459572104
2024-10-02 04:00:00+00:00,205.09842456237843,159.3500083356488,364.44843289802725
2024-10-02 04:30:00+00:00,205.19822777777776,159.27396666666667,364.4721944444444
2024-10-02 05:00:00+00:00,205.29868574604058,159.4225006946374,364.72118644067797
2024-10-02 05:30:00+00:00,205.51862461794943,159.42319255348707,364.94181717143647
2024-10-02 06:00:00+00:00,205.964034454015,159.94654722222222,365.91058167623726
2024-10-02 06:30:00+00:00,206.17389166666666,160.22021394831896,366.3941056149856
2024-10-02 07:00:00+00:00,205.9681744929147,160.02676576826897,365.9949402611837
2024-10-02 07:30:00+00:00,205.80018060572382,159.94484856904697,365.7450291747708
2024-10-02 08:00:00+00:00,205.83554166666664,159.97331944444443,365.80886111111107
2024-10-02 08:30:00+00:00,205.8725062517366,159.9587496526813,365.8312559044179
2024-10-02 09:00:00+00:00,205.86979160878022,159.92281467074187,365.7926062795221
2024-10-02 09:30:00+00:00,205.88631564323424,159.9558861111111,365.84220175434535
2024-10-02 10:00:00+00:00,205.78467777777777,159.70873020283412,365.4934079806119
2024-10-02 10:30:00+00:00,205.9001055848847,159.84493470408447,365.74504028896916
2024-10-02 11:00:00+00:00,205.8616421228119,159.7867602111698,365.6484023339817
2024-10-02 11:30:00+00:00,205.72072520144485,159.79459166666666,365.51531686811154
2024-10-02 12:00:00+00:00,205.92942499999998,160.09235343150877,366.0217784315088
2024-10-02 12:30:00+00:00,205.89570714087245,159.92678521811615,365.8224923589886
2024-10-02 13:00:00+00:00,205.6580633509308,159.86844444444444,365.5265077953752
2024-10-02 13:30:00+00:00,205.84671853292582,159.9150903028619,365.76180883578775
2024-10-02 14:00:00+00:00,205.78830833333333,159.95906640733537,365.7473747406687
2024-10-02 14:30:00+00:00,205.56944706863015,159.57175326479577,365.1412003334259
2024-10-02 15:00:00+00:00,205.80062517365934,159.83276388888888,365.6333890625482
2024-10-02 15:30:00+00:00,205.59614722222224,159.55456237843845,365.15070960066066
2024-10-02 16:00:00+00:00,205.35112253403722,159.34965823839954,364.70078077243676
2024-10-02 16:30:00+00:00,205.39637677132535,159.17048055555554,364.5668573268809
2024-10-02 17:00:00+00:00,205.33736037788276,159.3746179494304,364.71197832731315
2024-10-02 17:30:00+00:00,205.329575,159.36611558766322,364.6956905876632
2024-10-02 18:00:00+00:00,205.47725757154765,159.41716310086136,364.894420672409
2024-10-02 18:30:00+00:00,205.30972770213947,159.29795000000001,364.6076777021395
2024-10-02 19:00:00+00:00,205.46880555555555,159.24803000833566,364.7168355638912
2024-10-02 19:30:00+00:00,205.29945262572937,159.42137538205057,364.7208280077799
2024-10-02 20:00:00+00:00,205.3190163934426,159.43067518755208,364.7496915809947
2024-10-02 20:30:00+00:00,205.38082245068074,159.2986527777778,364.6794752284585
2024-10-02 21:00:00+00:00,205.2492,159.38907752153375,364.6382775215337
2024-10-02 21:30:00+00:00,205.25267018616282,159.44510697415947,364.6977771603223
2024-10-02 22:00:00+00:00,205.22557377049182,159.48358055555556,364.7091543260474
2024-10-02 22:30:00+00:00,205.4056654626285,159.36862461794942,364.7742900805779
2024-10-02 23:00:00+00:00,205.33408888888889,159.35775493192554,364.6918438208144
2024-10-02 23:30:00+00:00,205.30956376771326,159.29765212559045,364.6072158933037
2024-10-03 00:00:00+00:00,205.33085857182553,159.49267777777777,364.8235363496033
2024-10-03 00:30:00+00:00,205.22932222222224,159.36291469852736,364.5922369207496
2024-10-03 01:00:00+00:00,205.2086496248958,159.3770241733815,364.5856737982773
2024-10-03 01:30:00+00:00,205.3856043345374,159.36196944444444,364.74757377898186
2024-10-03 02:00:00+00:00,205.34467907752153,159.29724367879965,364.64192275632115
2024-10-03 02:30:00+00:00,205.3011388888889,159.27699638788553,364.57813527677445
2024-10-03 03:00:00+00:00,205.09264240066685,159.265951653237,364.35859405390386
2024-10-03 03:30:00+00:00,205.20781883856628,159.36090277777777,364.5687216163441
2024-10-03 04:00:00+00:00,205.19625,159.28140316754656,364.4776531675466
2024-10-03 04:30:00+00:00,205.10130869686026,159.4705112531259,364.57181994998615
2024-10-03 05:00:00+00:00,205.4024145595999,159.3378138888889,364.7402284484888
2024-10-03 05:30:00+00:00,205.40604890247292,159.22440677966102,364.63045568213397
2024-10-03 06:00:00+00:00,205.68007777777777,159.73595998888578,365.4160377666635
2024-10-03 06:30:00+00:00,205.6947151986663,159.77811892192275,365.472834120589
2024-10-03 07:00:00+00:00,205.48153931647678,159.4010861111111,364.88262542758787
2024-10-03 07:30:00+00:00,205.747896637955,159.87109474854125,365.61899138649625
2024-10-03 08:00:00+00:00,205.95952222222223,160.12447346485135,366.0839956870736
2024-10-03 08:30:00+00:00,206.05268685746043,159.90290555555558,365.955592413016
2024-10-03 09:00:00+00:00,205.94256737982772,159.93992775771048,365.88249513753817
2024-10-03 09:30:00+00:00,205.80036666666666,159.90227285357042,365.7026395202371
2024-10-03 10:00:00+00:00,206.00284523478743,159.80564601278132,365.8084912475688
2024-10-03 10:30:00+00:00,205.98687691025285,159.89039444444444,365.8772713546973
2024-10-03 11:00:00+00:00,205.93217282578496,159.98523756599056,365.91741039177555
2024-10-03 11:30:00+00:00,206.08214999999998,160.0681800500139,366.15033005001385
2024-10-03 12:00:00+00:00,206.05273409280355,159.94908863573215,366.00182272853567
2024-10-03 12:30:00+00:00,206.0203889969436,160.0818138888889,366.1022028858325
2024-10-03 13:00:00+00:00,205.8876388888889,160.06766601833843,365.9553049072273
2024-10-03 13:30:00+00:00,205.91475131981107,160.1350986385107,366.0498499583218
2024-10-03 14:00:00+00:00,205.99968046679632,159.9188638888889,365.9185443556852
2024-10-03 14:30:00+00:00,205.94185607113087,159.82679077521533,365.7686468463462
2024-10-03 15:00:00+00:00,205.7248,159.83873575993331,365.5635357599333
2024-10-03 15:30:00+00:00,205.4799249791609,159.69648235621005,365.176407335371
2024-10-03 16:00:00+00:00,205.51122534037233,159.76851666666667,365.279742007039
2024-10-03 16:30:00+00:00,205.54630555555556,159.70481244790219,365.25111800345775
2024-10-03 17:00:00+00:00,205.42226451792163,159.52256460127813,364.94482911919977
2024-10-03 17:30:00+00:00,205.55579883300916,159.46547222222222,365.0212710552314
2024-10-03 18:00:00+00:00,205.44396499027508,159.33536260072242,364.77932759099747
2024-10-03 18:30:00+00:00,205.33343333333332,159.3388330091692,364.67226634250255
2024-10-03 19:00:00+00:00,205.204434565157,159.50287024173383,364.7073048068908
2024-10-03 19:30:00+00:00,205.49110586273963,159.49127777777778,364.9823836405174
2024-10-03 20:00:00+00:00,205.54316944444443,159.52772158933038,365.07089103377484
2024-10-03 20:30:00+00:00,205.4354709641567,159.62156710197277,365.0570380661295
2024-10-03 21:00:00+00:00,205.30234787440955,159.31179999999998,364.6141478744095
2024-10-03 21:30:00+00:00,205.23490136148928,159.408455126424,364.64335648791325
2024-10-03 22:00:00+00:00,205.29446388888888,159.36514865240343,364.6596125412923
2024-10-03 22:30:00+00:00,205.28058627396499,159.4282800777994,364.7088663517644
2024-10-03 23:00:00+00:00,205.33830786329537,159.45031666666668,364.788624529962
2024-10-03 23:30:00+00:00,205.34323145318146,159.34407335370935,364.6873048068908
2024-10-04 00:00:00+00:00,205.33918333333332,159.38139483189775,364.7205781652311
2024-10-04 00:30:00+00:00,205.46140872464574,159.43630555555555,364.8977142802013
2024-10-04 01:00:00+00:00,205.3371019727702,159.4570102806335,364.7941122534037
2024-10-04 01:30:00+00:00,205.48870833333334,159.5965323701028,365.08524070343617
2024-10-04 02:00:00+00:00,205.2312336760211,159.40147263128648,364.63270630730756
2024-10-04 02:30:00+00:00,205.28061128091136,159.27524722222222,364.55585850313355
2024-10-04 03:00:00+00:00,205.3971047513198,159.45088080022228,364.8479855515421
2024-10-04 03:30:00+00:00,205.19601944444446,159.46055015282022,364.6565695972647
2024-10-04 04:00:00+00:00,205.38058627396498,159.45352222222223,364.83410849618724
2024-10-04 04:30:00+00:00,205.27852459016393,159.423834398444,364.7023589886079
2024-10-04 05:00:00+00:00,205.43666851903305,159.45313698249515,364.8898055015282
2024-10-04 05:30:00+00:00,205.47977222222224,159.56255904417893,365.04233126640116
2024-10-04 06:00:00+00:00,205.61385384829117,159.81993888888888,365.43379273718006
2024-10-04 06:30:00+00:00,205.68982772992499,159.89871908863572,365.5885468185607
2024-10-04 07:00:00+00:00,205.63048333333333,159.91109474854125,365.5415780818746
2024-10-04 07:30:00+00:00,205.70651847735482,159.8290497360378,365.5355682133926
2024-10-04 08:00:00+00:00,206.09184773548208,159.90550555555555,365.9973532910376
2024-10-04 08:30:00+00:00,206.1266379549875,159.96848846901918,366.0951264240067
2024-10-04 09:00:00+00:00,205.88325277777778,159.81199499861071,365.6952477763885
2024-10-04 09:30:00+00:00,205.8627896637955,159.7581888888889,365.6209785526844
2024-10-04 10:00:00+00:00,205.63076132258962,159.7857015837733,365.4164629063629
2024-10-04 10:30:00+00:00,205.67223611111112,159.77006390664076,365.4423000177519
2024-10-04 11:00:00+00:00,205.76121700472353,159.7420227841067,365.50323978883023
2024-10-04 11:30:00+00:00,205.64719366490692,159.833025,365.48021866490694
2024-10-04 12:00:00+00:00,205.85108085579327,160.0273020283412,365.87838288413445
2024-10-04 12:30:00+00:00,206.00918055555556,159.99848569046955,366.0076662460251
2024-10-04 13:00:00+00:00,206.02445401500415,159.93994166666667,365.9643956816708
2024-10-04 13:30:00+00:00,206.0342456237844,159.94682689636008,365.9810725201445
2024-10-04 14:00:00+00:00,205.80024173381494,159.9482578494026,365.74849958321755
2024-10-04 14:30:00+00:00,205.98339444444446,159.9746151708808,365.9580096153253
2024-10-04 15:00:00+00:00,205.88237010280633,159.99307777777776,365.8754478805841
2024-10-04 15:30:00+00:00,205.82122256182274,159.89614059460962,365.7173631564324
2024-10-04 16:00:00+00:00,205.80305833333333,159.53660739094192,365.3396657242753
2024-10-04 16:30:00+00:00,205.63799666574047,159.68687968880243,365.3248763545429
2024-10-04 17:00:00+00:00,205.51724367879964,159.58438055555555,365.1016242343552
2024-10-04 17:30:00+00:00,205.37200055570992,159.345979438733,364.7179799944429
2024-10-04 18:00:00+00:00,205.4393638888889,159.38005557099194,364.8194194598808
2024-10-04 18:30:00+00:00,205.38185884968047,159.48383055555556,364.865689405236
2024-10-04 19:00:00+00:00,205.27801611558766,159.36697693803833,364.64499305362597
2024-10-04 19:30:00+00:00,205.48289166666666,159.36753264795777,364.85042431462443
2024-10-04 20:00:00+00:00,205.22141983884413,159.3387302028341,364.56015004167824
2024-10-04 20:30:00+00:00,205.358268963601,159.34975277777778,364.7080217413788
2024-10-04 21:00:00+00:00,205.40996110030562,159.29102528480135,364.70098638510694
2024-10-04 21:30:00+00:00,205.32927222222224,159.6265156988052,364.9557879210274
2024-10-04 22:00:00+00:00,205.26205890525148,159.42115833333332,364.6832172385848
2024-10-04 22:30:00+00:00,205.26978883023062,159.36158655181995,364.6313753820506
2024-10-04 23:00:00+00:00,205.338325,159.41984162267298,364.758166622673
2024-10-04 23:30:00+00:00,205.43180883578773,159.40744373437067,364.8392525701584
2024-10-05 00:00:00+00:00,205.36111419838844,159.3893361111111,364.75045030949957
2024-10-05 00:30:00+00:00,205.4790163934426,159.23497638232843,364.71399277577103
2024-10-05 01:00:00+00:00,205.47335555555554,159.44525145873854,364.9186070142941
2024-10-05 01:30:00+00:00,205.47130591831066,159.4996638888889,364.9709698071996
2024-10-05 02:00:00+00:00,205.44108641289247,159.3655737704918,364.8066601833843
2024-10-05 02:30:00+00:00,205.32075020839122,159.3439427618783,364.6646929702695
2024-10-05 03:00:00+00:00,205.3275611111111,159.30110030564046,364.6286614167516
2024-10-05 03:30:00+00:00,205.1950041678244,159.299025,364.4940291678244
2024-10-05 04:00:00+00:00,205.47146151708807,159.4342511808836,364.9057126979717
2024-10-05 04:30:00+00:00,205.3002888888889,159.38396776882465,364.68425665771355
2024-10-05 05:00:00+00:00,205.21002222839678,159.3040400111142,364.51406223951096
2024-10-05 05:30:00+00:00,205.2037510419561,159.5164972222222,364.7202482641783
2024-10-05 06:00:00+00:00,205.3412781328147,159.47303417616007,364.81431230897476
2024-10-05 06:30:00+00:00,205.25351111111112,159.36620450125037,364.61971561236146
2024-10-05 07:00:00+00:00,205.2379911086413,159.40373888888888,364.6417299975302
2024-10-05 07:30:00+00:00,205.27916365657126,159.52465684912477,364.803820505696
2024-10-05 08:00:00+00:00,205.39992222222224,159.53643512086688,364.9363573430891
2024-10-05 08:30:00+00:00,205.52345373714923,159.36765490414004,364.8911086412893
2024-10-05 09:00:00+00:00,205.44854404001111,159.73493055555556,365.1834745955667
2024-10-05 09:30:00+00:00,205.52323423173104,159.56772436787998,365.090958599611
2024-10-05 10:00:00+00:00,205.43192499999998,159.58964990275078,365.0215749027508
2024-10-05 10:30:00+00:00,205.54696026674077,159.7043262017227,365.2512864684635
2024-10-05 11:00:00+00:00,205.5090219505418,159.42290555555556,364.9319275060974
2024-10-05 11:30:00+00:00,205.47388996943596,159.47218393998335,364.9460739094193
2024-10-05 12:00:00+00:00,205.64335833333334,159.66839399833287,365.3117523316662
2024-10-05 12:30:00+00:00,205.53251180883578,159.49129166666665,365.0238034755024
2024-10-05 13:00:00+00:00,205.49646290636286,159.4718143928869,364.96827729924973
2024-10-05 13:30:00+00:00,205.56383055555557,159.48417616004446,365.0480067156
2024-10-05 14:00:00+00:00,205.60687413170325,159.59272020005557,365.1995943317588
2024-10-05 14:30:00+00:00,205.68022784106697,159.48782222222223,365.16805006328923
2024-10-05 15:00:00+00:00,205.46245623784384,159.4966296193387,364.9590858571826
2024-10-05 15:30:00+00:00,205.50396944444444,159.52570714087247,365.0296765853169
2024-10-05 16:00:00+00:00,205.5541428174493,159.54181111111112,365.09595392856045
2024-10-05 16:30:00+00:00,205.31860238955267,159.28670464017785,364.6053070297305
2024-10-05 17:00:00+00:00,205.42223055555556,159.55738816337873,364.97961871893426
2024-10-05 17:30:00+00:00,205.45630452903583,159.46931369824952,364.9256182272853
2024-10-05 18:00:00+00:00,205.46608780216727,159.44158333333334,364.9076711355006
2024-10-05 18:30:00+00:00,205.33928869130315,159.47217282578495,364.8114615170881
2024-10-05 19:00:00+00:00,205.5509972222222,159.34343984440125,364.8944370666235
2024-10-05 19:30:00+00:00,205.52864406779662,159.5487496526813,365.0773937204779
2024-10-05 20:00:00+00:00,205.36315921089192,159.54357222222222,364.90673143311415
2024-10-05 20:30:00+00:00,205.53011666666666,159.4982800777994,365.028396744466
2024-10-05 21:00:00+00:00,205.49565712697972,159.3914420672409,364.8870991942206
2024-10-05 21:30:00+00:00,205.45778827452068,159.3185861111111,364.7763743856318
2024-10-05 22:00:00+00:00,205.37514031675465,159.4150819672131,364.79022228396775
2024-10-05 22:30:00+00:00,205.42109722222222,159.344606835232,364.76570405745423
2024-10-05 23:00:00+00:00,205.24792164490137,159.45887468741316,364.7067963323145
2024-10-05 23:30:00+00:00,205.43610447346487,159.3782111111111,364.814315584576
2024-10-06 00:00:00+00:00,205.43465962767436,159.3908752431231,364.82553487079747
2024-10-06 00:30:00+00:00,205.31857222222223,159.4615337593776,364.78010598159983
2024-10-06 01:00:00+00:00,205.4324034454015,159.4960638888889,364.9284673342904
2024-10-06 01:30:00+00:00,205.48174492914697,159.61945818282857,365.10120311197556
2024-10-06 02:00:00+00:00,205.3936361111111,159.3188635732148,364.7124996843259
2024-10-06 02:30:00+00:00,205.38024173381493,159.47504306751875,364.8552848013337
2024-10-06 03:00:00+00:00,205.3363489858294,159.5409361111111,364.8772850969405
2024-10-06 03:30:00+00:00,205.34334259516532,159.37715754376214,364.7205001389275
2024-10-06 04:00:00+00:00,205.38897500000002,159.42926368435675,364.81823868435674
2024-10-06 04:30:00+00:00,205.37490414003892,159.2931869963879,364.6680911364268
2024-10-06 05:00:00+00:00,205.29032786885247,159.43781388888888,364.72814175774135
2024-10-06 05:30:00+00:00,205.34776048902472,159.29495415393166,364.6427146429564
2024-10-06 06:00:00+00:00,205.31614722222224,159.43588496804668,364.7520321902689
2024-10-06 06:30:00+00:00,205.40630175048625,159.32349444444446,364.7297961949307
2024-10-06 07:00:00+00:00,205.3601944984718,159.51148096693527,364.87167546540707
2024-10-06 07:30:00+00:00,205.4715277777778,159.38109474854124,364.852622526319
2024-10-06 08:00:00+00:00,205.34582106140593,159.5862322867463,364.93205334815224
2024-10-06 08:30:00+00:00,205.34908585718253,159.5121638888889,364.8612497460714
2024-10-06 09:00:00+00:00,205.4071130869686,159.59141706029453,364.9985301472631
2024-10-06 09:30:00+00:00,205.53031944444444,159.65504862461796,365.1853680690624
2024-10-06 10:00:00+00:00,205.61898305084745,159.6715,365.29048305084746
2024-10-06 10:30:00+00:00,205.45270352875798,159.66020561267018,365.1129091414282
2024-10-06 11:00:00+00:00,205.41982222222222,159.50972492358989,364.9295471458121
2024-10-06 11:30:00+00:00,205.49196443456515,159.53665184773547,365.0286162823006
2024-10-06 12:00:00+00:00,205.44268963601002,159.43127222222225,364.8739618582323
2024-10-06 12:30:00+00:00,205.40541539316476,159.37335648791333,364.7787718810781
2024-10-06 13:00:00+00:00,205.22779166666666,159.53434843011948,364.76214009678614
2024-10-06 13:30:00+00:00,205.47887468741317,159.38747777777778,364.86635246519097
2024-10-06 14:00:00+00:00,205.38367046401777,159.4775659905529,364.86123645457064
2024-10-06 14:30:00+00:00,205.3958166666667,159.41293136982495,364.80874803649164
2024-10-06 15:00:00+00:00,205.38293692692415,159.22004723534315,364.60298416226726
2024-10-06 15:30:00+00:00,205.49328424562378,159.37834166666667,364.8716259122905
2024-10-06 16:00:00+00:00,205.4940288969158,159.34394831897748,364.83797721589326
2024-10-06 16:30:00+00:00,205.36923888888887,159.42980272297862,364.7990416118675
2024-10-06 17:00:00+00:00,205.31585162545153,159.35760766879687,364.6734592942484
2024-10-06 17:30:00+00:00,205.46784662406225,159.49769166666667,364.9655382907289
2024-10-06 18:00:00+00:00,205.30843845512643,159.42965545984995,364.7380939149764
2024-10-06 18:30:00+00:00,205.23906944444443,159.29417616004446,364.5332456044889
2024-10-06 19:00:00+00:00,205.49861350375105,159.3649472222222,364.86356072597323
2024-10-06 19:30:00+00:00,205.4018282856349,159.46969435954432,364.8715226451792
2024-10-06 20:00:00+00:00,205.39608055555556,159.44652125590443,364.84260181146
2024-10-06 20:30:00+00:00,205.19763267574325,159.51315087524313,364.7107835509864
2024-10-06 21:00:00+00:00,205.40987218671853,159.53803055555557,364.9479027422741
2024-10-06 21:30:00+00:00,205.36728813559324,159.2665462628508,364.63383439844404
2024-10-06 22:00:00+00:00,205.2240888888889,159.3939510975271,364.61803998641597
2024-10-06 22:30:00+00:00,205.24409280355653,159.30325555555555,364.5473483591121
2024-10-06 23:00:00+00:00,205.25662128368992,159.26293970547374,364.51956098916366
2024-10-06 23:30:00+00:00,205.2389611111111,159.09771047513198,364.3366715862431
2024-10-07 00:00:00+00:00,205.27570158377327,159.1524868018894,364.4281883856627
2024-10-07 00:30:00+00:00,205.08560989163655,159.20370555555556,364.2893154471921
2024-10-07 01:00:00+00:00,205.2635593220339,159.3206807446513,364.5842400666852
2024-10-07 01:30:00+00:00,205.42495833333334,159.3196860238955,364.7446443572288
2024-10-07 02:00:00+00:00,205.13630175048624,159.29352042233953,364.42982217282577
2024-10-07 02:30:00+00:00,205.34110586273965,159.27869722222223,364.61980308496186
2024-10-07 03:00:00+00:00,205.2519394276188,159.3935787718811,364.64551819949986
2024-10-07 03:30:00+00:00,205.28501388888887,159.5281606001667,364.81317448905554
2024-10-07 04:00:00+00:00,205.34591275354265,159.57509166666668,364.92100442020933
2024-10-07 04:30:00+00:00,205.15106418449568,159.33822172825782,364.48928591275353
2024-10-07 05:00:00+00:00,205.34464722222225,159.3102056126702,364.65485283489244
